period,stateid,stateDescription,sectorid,sectorName,price,price-units
2017-10-01,VA,Virginia,COM,commercial,8.26,cents per kilowatt-hour
2017-10-01,VA,Virginia,ALL,all sectors,9.3,cents per kilowatt-hour
2017-10-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2017-10-01,NC,North Carolina,TRA,transportation,8.34,cents per kilowatt-hour
2017-10-01,NC,North Carolina,RES,residential,11.45,cents per kilowatt-hour
2017-10-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-10-01,NC,North Carolina,IND,industrial,6.28,cents per kilowatt-hour
2017-10-01,NC,North Carolina,COM,commercial,8.65,cents per kilowatt-hour
2017-10-01,NC,North Carolina,ALL,all sectors,9.2,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,TRA,transportation,8.35,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,RES,residential,14.66,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,IND,industrial,9.6,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,COM,commercial,11.35,cents per kilowatt-hour
2017-09-01,DE,Delaware,ALL,all sectors,10.62,cents per kilowatt-hour
2017-09-01,MI,Michigan,TRA,transportation,11.67,cents per kilowatt-hour
2017-09-01,MI,Michigan,RES,residential,15.38,cents per kilowatt-hour
2017-09-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,MI,Michigan,IND,industrial,7.2,cents per kilowatt-hour
2017-09-01,MI,Michigan,COM,commercial,10.85,cents per kilowatt-hour
2017-09-01,MI,Michigan,ALL,all sectors,11.05,cents per kilowatt-hour
2017-09-01,MD,Maryland,TRA,transportation,6.81,cents per kilowatt-hour
2017-09-01,MD,Maryland,RES,residential,13.9,cents per kilowatt-hour
2017-09-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,MD,Maryland,IND,industrial,8.25,cents per kilowatt-hour
2017-09-01,MD,Maryland,COM,commercial,10.25,cents per kilowatt-hour
2017-09-01,MD,Maryland,ALL,all sectors,11.59,cents per kilowatt-hour
2017-09-01,OH,Ohio,TRA,transportation,7.92,cents per kilowatt-hour
2017-09-01,OH,Ohio,RES,residential,12.95,cents per kilowatt-hour
2017-09-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,OH,Ohio,IND,industrial,6.94,cents per kilowatt-hour
2017-09-01,OH,Ohio,COM,commercial,10.11,cents per kilowatt-hour
2017-09-01,OH,Ohio,ALL,all sectors,9.89,cents per kilowatt-hour
2017-09-01,NC,North Carolina,TRA,transportation,8.24,cents per kilowatt-hour
2017-09-01,NC,North Carolina,RES,residential,11.54,cents per kilowatt-hour
2017-09-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,NC,North Carolina,IND,industrial,6.73,cents per kilowatt-hour
2017-09-01,NC,North Carolina,COM,commercial,8.76,cents per kilowatt-hour
2017-09-01,NC,North Carolina,ALL,all sectors,9.5,cents per kilowatt-hour
2017-09-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2017-09-01,TN,Tennessee,RES,residential,10.61,cents per kilowatt-hour
2017-09-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,TN,Tennessee,IND,industrial,5.89,cents per kilowatt-hour
2017-09-01,TN,Tennessee,COM,commercial,10.58,cents per kilowatt-hour
2017-09-01,TN,Tennessee,ALL,all sectors,9.46,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,TRA,transportation,7.19,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,RES,residential,14.45,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,IND,industrial,6.68,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,COM,commercial,8.85,cents per kilowatt-hour
2017-09-01,PA,Pennsylvania,ALL,all sectors,9.98,cents per kilowatt-hour
2017-09-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2017-09-01,WV,West Virginia,RES,residential,11.92,cents per kilowatt-hour
2017-09-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,WV,West Virginia,IND,industrial,6.48,cents per kilowatt-hour
2017-09-01,WV,West Virginia,COM,commercial,9.51,cents per kilowatt-hour
2017-09-01,WV,West Virginia,ALL,all sectors,8.72,cents per kilowatt-hour
2017-09-01,VA,Virginia,IND,industrial,6.74,cents per kilowatt-hour
2017-09-01,VA,Virginia,COM,commercial,8.17,cents per kilowatt-hour
2017-09-01,VA,Virginia,ALL,all sectors,9.32,cents per kilowatt-hour
2017-09-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2017-09-01,KY,Kentucky,RES,residential,11.19,cents per kilowatt-hour
2017-09-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,KY,Kentucky,IND,industrial,5.75,cents per kilowatt-hour
2017-09-01,KY,Kentucky,COM,commercial,10.17,cents per kilowatt-hour
2017-09-01,KY,Kentucky,ALL,all sectors,8.73,cents per kilowatt-hour
2017-09-01,IN,Indiana,TRA,transportation,10.61,cents per kilowatt-hour
2017-09-01,IN,Indiana,RES,residential,12.63,cents per kilowatt-hour
2017-09-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,IN,Indiana,IND,industrial,7.49,cents per kilowatt-hour
2017-09-01,IN,Indiana,COM,commercial,10.63,cents per kilowatt-hour
2017-09-01,IN,Indiana,ALL,all sectors,9.84,cents per kilowatt-hour
2017-09-01,IL,Illinois,TRA,transportation,6.24,cents per kilowatt-hour
2017-09-01,IL,Illinois,RES,residential,13.09,cents per kilowatt-hour
2017-09-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,IL,Illinois,IND,industrial,6.34,cents per kilowatt-hour
2017-09-01,IL,Illinois,COM,commercial,9.0,cents per kilowatt-hour
2017-09-01,IL,Illinois,ALL,all sectors,9.47,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,TRA,transportation,8.6,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,RES,residential,15.3,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,IND,industrial,10.28,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,COM,commercial,12.35,cents per kilowatt-hour
2017-09-01,NJ,New Jersey,ALL,all sectors,13.28,cents per kilowatt-hour
2017-09-01,VA,Virginia,TRA,transportation,8.1,cents per kilowatt-hour
2017-09-01,VA,Virginia,RES,residential,12.03,cents per kilowatt-hour
2017-09-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,TRA,transportation,7.65,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,RES,residential,13.08,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,IND,industrial,8.13,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,COM,commercial,11.77,cents per kilowatt-hour
2017-09-01,DC,District of Columbia,ALL,all sectors,11.87,cents per kilowatt-hour
2017-09-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2017-09-01,DE,Delaware,RES,residential,13.36,cents per kilowatt-hour
2017-09-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-09-01,DE,Delaware,IND,industrial,7.42,cents per kilowatt-hour
2017-09-01,DE,Delaware,COM,commercial,9.49,cents per kilowatt-hour
2017-08-01,MD,Maryland,ALL,all sectors,11.89,cents per kilowatt-hour
2017-08-01,VA,Virginia,TRA,transportation,8.11,cents per kilowatt-hour
2017-08-01,VA,Virginia,RES,residential,12.18,cents per kilowatt-hour
2017-08-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-08-01,VA,Virginia,IND,industrial,6.66,cents per kilowatt-hour
2017-08-01,VA,Virginia,COM,commercial,8.25,cents per kilowatt-hour
2017-08-01,VA,Virginia,ALL,all sectors,9.6,cents per kilowatt-hour
2017-08-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2017-08-01,TN,Tennessee,RES,residential,10.64,cents per kilowatt-hour
2017-08-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-08-01,TN,Tennessee,IND,industrial,6.01,cents per kilowatt-hour
2017-08-01,TN,Tennessee,COM,commercial,10.62,cents per kilowatt-hour
2017-08-01,TN,Tennessee,ALL,all sectors,9.57,cents per kilowatt-hour
2017-08-01,WV,West Virginia,ALL,all sectors,8.94,cents per kilowatt-hour
2017-08-01,NC,North Carolina,ALL,all sectors,9.34,cents per kilowatt-hour
2017-08-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2017-08-01,WV,West Virginia,RES,residential,11.67,cents per kilowatt-hour
2017-08-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-08-01,WV,West Virginia,IND,industrial,6.64,cents per kilowatt-hour
2017-08-01,WV,West Virginia,COM,commercial,9.35,cents per kilowatt-hour
2017-08-01,NJ,New Jersey,TRA,transportation,9.28,cents per kilowatt-hour
2017-08-01,NJ,New Jersey,RES,residential,15.81,cents per kilowatt-hour
2017-08-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2017-08-01,NJ,New Jersey,IND,industrial,10.64,cents per kilowatt-hour
2017-08-01,NJ,New Jersey,COM,commercial,12.97,cents per kilowatt-hour
